Disease,Patient_Description
অম্বল,"ডাক্তার, খাবারের পরে পেট ফোলা, বুকে জ্বালা করে। মাঝে মাঝে উদগার হয়। এটা কতটা গুরুতর?"
অম্বল,"ডাক্তার, খাবারের পরে পেট ফোলা, বুকে জ্বালা করে। মাঝে মাঝে উদগার হয়। এটা কতটা গুরুতর?"
অম্বল,খাবারের পরে মাঝে মাঝে উদগার আর বুকে তীব্র চাপ অনুভব করি। অস্বস্তি কয়েক ঘণ্টা থাকে। আমার কী করা উচিত?
অম্বল,"গত তিনদিন ধরে বুকে অস্বস্তি লাগে, কখনো কখনো বমি ভাব হয়। উদগার হচ্ছে। আমার কী করা উচিত?"
অম্বল,"গত তিনদিন ধরে বুকে অস্বস্তি লাগে, কখনো কখনো বমি ভাব হয়। উদগার হচ্ছে। আমার কী করা উচিত?"
অম্বল,"বুকে হালকা জ্বালা, মাঝে মাঝে উদগার হয়, পেটে অস্বস্তি লাগে। এটা কি সাধারণ অম্বল?"
অম্বল,"ডাক্তার, খাবারের পরে পেট ফোলা, বুকে জ্বালা করে। মাঝে মাঝে উদগার হয়। এটা কতটা গুরুতর?"
অম্বল,খাবারের পরে মাঝে মাঝে উদগার আর বুকে তীব্র চাপ অনুভব করি। অস্বস্তি কয়েক ঘণ্টা থাকে। আমার কী করা উচিত?
অম্বল,"ডাক্তার, খাবারের পরে পেট ফোলা, বুকে জ্বালা করে। মাঝে মাঝে উদগার হয়। এটা কতটা গুরুতর?"
অম্বল,"গত তিনদিন ধরে বুকে অস্বস্তি লাগে, কখনো কখনো বমি ভাব হয়। উদগার হচ্ছে। আমার কী করা উচিত?"
অম্বল,"ডাক্তার, বুকে জ্বালা করে, কখনো কখনো পেট ফোলা, অস্বস্তি লাগে। জ্বর ৩৮.৫°C। এটা কতটা গুরুতর?"
অম্বল,"খাওয়ার পরে বুকে অস্বস্তি, মাঝে মাঝে উদগার আর হালকা বমি ভাব হয়। আমি খুব অসুস্থ বোধ করছি।"
অম্বল,"ডাক্তার, বুকে জ্বালা করে, কখনো কখনো পেট ফোলা, অস্বস্তি লাগে। জ্বর ৩৮.৫°C। এটা কতটা গুরুতর?"
অম্বল,"ডাক্তার, খাবারের পরে পেট ফোলা, বুকে জ্বালা করে। মাঝে মাঝে উদগার হয়। এটা কতটা গুরুতর?"
অম্বল,খাবারের পরে মাঝে মাঝে উদগার আর বুকে তীব্র চাপ অনুভব করি। অস্বস্তি কয়েক ঘণ্টা থাকে। আমার কী করা উচিত?
